practice_id,cont_week,cases,sinwe,coswe,population,uk_imdquintile,gp_count,practice_country
76,99,1,-0.5680647467311554,0.8229838658936567,16149,1,1,England
76,104,1,1.2865142978712996e-15,1,16149,1,1,England
76,109,1,0.5680647467311546,0.8229838658936572,16149,1,1,England
76,111,1,0.7485107481711005,0.6631226582407957,16149,1,1,England
76,115,1,0.9709418174260521,0.23931566428755724,16149,1,1,England
76,118,1,0.9927088740980541,-0.12053668025532197,16149,1,1,England
76,119,1,0.9709418174260525,-0.23931566428755616,16149,1,1,England
76,122,1,0.8229838658936562,-0.568064746731156,16149,1,1,England
76,126,1,0.46472317204376873,-0.8854560256532098,16149,1,1,England
76,127,1,0.3546048870425363,-0.9350162426854146,16149,1,1,England
76,129,1,0.12053668025532488,-0.9927088740980538,16149,1,1,England
76,131,1,-0.12053668025532366,-0.992708874098054,16149,1,1,England
76,135,1,-0.5680647467311545,-0.8229838658936574,16149,1,1,England
76,136,1,-0.663122658240795,-0.7485107481711013,16149,1,1,England
77,115,1,0.9709418174260521,0.23931566428755724,4417,3,3,England
77,117,1,1,5.510728592200698e-16,4417,3,3,England
77,124,1,0.6631226582407959,-0.7485107481711005,4417,3,3,England
77,125,1,0.5680647467311569,-0.8229838658936556,4417,3,3,England
77,130,1,6.123031769111886e-16,-1,4417,3,3,England
77,133,1,-0.3546048870425352,-0.93501624268541494,4417,3,3,England
77,135,2,-0.5680647467311545,-0.8229838658936574,4417,3,3,England
78,116,1,0.992708874098054,0.12053668025532305,8968,3,6,England
78,121,2,0.8854560256532096,-0.46472317204376923,8968,3,6,England
